销售量,品类
56.81500000000004,辣椒类
45.06000000000003,辣椒类
82.89299999999992,辣椒类
72.38499999999998,辣椒类
47.928,辣椒类
54.648999999999994,辣椒类
63.48500000000002,辣椒类
33.37700000000002,辣椒类
50.32100000000001,辣椒类
57.01499999999997,辣椒类
76.32399999999991,辣椒类
79.12899999999993,辣椒类
55.901,辣椒类
89.03999999999998,辣椒类
65.069,辣椒类
51.04800000000003,辣椒类
69.38200000000002,辣椒类
54.566999999999986,辣椒类
61.457,辣椒类
66.971,辣椒类
61.666000000000004,辣椒类
83.79300000000006,辣椒类
88.14700000000002,辣椒类
96.4910000000001,辣椒类
78.09700000000005,辣椒类
52.116000000000035,辣椒类
59.86000000000002,辣椒类
54.41000000000002,辣椒类
50.98799999999999,辣椒类
47.07499999999999,辣椒类
67.629,辣椒类
94.44700000000009,辣椒类
15.773000000000007,辣椒类
53.89099999999998,辣椒类
53.90299999999996,辣椒类
61.12400000000001,辣椒类
64.04499999999999,辣椒类
75.85,辣椒类
81.32499999999999,辣椒类
65.32700000000001,辣椒类
66.34099999999997,辣椒类
44.76899999999999,辣椒类
44.128,辣椒类
42.43599999999999,辣椒类
90.71200000000009,辣椒类
63.285000000000025,辣椒类
42.71800000000001,辣椒类
45.23600000000002,辣椒类
36.08299999999998,辣椒类
39.957,辣椒类
36.978,辣椒类
53.88000000000001,辣椒类
52.388999999999996,辣椒类
46.013999999999996,辣椒类
34.598,辣椒类
33.653,辣椒类
33.70599999999999,辣椒类
30.378,辣椒类
44.63600000000001,辣椒类
75.511,辣椒类
88.25700000000002,辣椒类
100.20000000000003,辣椒类
50.36000000000002,辣椒类
45.19000000000002,辣椒类
39.93600000000001,辣椒类
76.72900000000003,辣椒类
46.272000000000006,辣椒类
32.674,辣椒类
34.77700000000001,辣椒类
50.47399999999998,辣椒类
37.58899999999998,辣椒类
80.01100000000005,辣椒类
66.53699999999996,辣椒类
37.72700000000002,辣椒类
67.602,辣椒类
73.27999999999997,辣椒类
78.09700000000005,辣椒类
62.90800000000002,辣椒类
65.80499999999999,辣椒类
61.37700000000001,辣椒类
109.84100000000002,辣椒类
64.75499999999998,辣椒类
57.256999999999955,辣椒类
44.341,辣椒类
38.43100000000002,辣椒类
54.93300000000001,辣椒类
93.37300000000003,辣椒类
64.30800000000002,辣椒类
40.289999999999985,辣椒类
40.051999999999985,辣椒类
43.48,辣椒类
29.336,辣椒类
30.078000000000003,辣椒类
51.36300000000002,辣椒类
41.481000000000016,辣椒类
27.459999999999994,辣椒类
35.664,辣椒类
32.69200000000001,辣椒类
25.502000000000002,辣椒类
25.202999999999992,辣椒类
26.181000000000004,辣椒类
35.23700000000001,辣椒类
23.438999999999997,辣椒类
25.556000000000004,辣椒类
25.358999999999995,辣椒类
24.240999999999996,辣椒类
37.123,辣椒类
35.492999999999995,辣椒类
46.669,辣椒类
24.774999999999995,辣椒类
23.626,辣椒类
28.642000000000007,辣椒类
22.692,辣椒类
25.182000000000013,辣椒类
28.791999999999987,辣椒类
39.41200000000001,辣椒类
29.57699999999999,辣椒类
27.575000000000006,辣椒类
23.354999999999997,辣椒类
16.566000000000003,辣椒类
19.49,辣椒类
33.727000000000004,辣椒类
30.260000000000005,辣椒类
22.036,辣椒类
18.00400000000001,辣椒类
21.680000000000007,辣椒类
20.413,辣椒类
14.855,辣椒类
37.34699999999999,辣椒类
25.149,辣椒类
19.812,辣椒类
32.47200000000001,辣椒类
24.118999999999996,辣椒类
22.703000000000017,辣椒类
25.931000000000008,辣椒类
36.359999999999985,辣椒类
37.123,辣椒类
37.46099999999999,辣椒类
29.638000000000012,辣椒类
24.710000000000004,辣椒类
24.153000000000006,辣椒类
26.560000000000006,辣椒类
43.575,辣椒类
43.44399999999998,辣椒类
33.333000000000006,辣椒类
30.28700000000001,辣椒类
29.243000000000002,辣椒类
33.832,辣椒类
34.228,辣椒类
59.298,辣椒类
52.98000000000002,辣椒类
50.948,辣椒类
31.633000000000006,辣椒类
22.57,辣椒类
33.50299999999999,辣椒类
52.243,辣椒类
65.339,辣椒类
64.14399999999999,辣椒类
37.586000000000006,辣椒类
42.784000000000006,辣椒类
35.29999999999999,辣椒类
35.101,辣椒类
66.31399999999998,辣椒类
57.832999999999984,辣椒类
45.686,辣椒类
81.754,辣椒类
58.207,辣椒类
66.63799999999998,辣椒类
66.85600000000002,辣椒类
49.32000000000001,辣椒类
80.04599999999996,辣椒类
81.556,辣椒类
57.48099999999999,辣椒类
81.87000000000003,辣椒类
74.888,辣椒类
63.209,辣椒类
78.342,辣椒类
96.24400000000006,辣椒类
87.33600000000004,辣椒类
47.32400000000002,辣椒类
56.238000000000014,辣椒类
55.989999999999995,辣椒类
68.17,辣椒类
81.34800000000001,辣椒类
103.67999999999998,辣椒类
124.43099999999998,辣椒类
117.05599999999997,辣椒类
85.37900000000002,辣椒类
93.362,辣椒类
155.2209999999999,辣椒类
222.64800000000002,辣椒类
356.03100000000006,辣椒类
403.1849999999997,辣椒类
52.91999999999997,辣椒类
89.27000000000001,辣椒类
125.95200000000003,辣椒类
168.22899999999987,辣椒类
79.34900000000002,辣椒类
127.90300000000002,辣椒类
105.78300000000003,辣椒类
83.10599999999998,辣椒类
81.85900000000001,辣椒类
95.38999999999997,辣椒类
80.496,辣椒类
63.24400000000002,辣椒类
53.380999999999986,辣椒类
56.16500000000001,辣椒类
65.561,辣椒类
50.306000000000004,辣椒类
64.96000000000001,辣椒类
77.47900000000003,辣椒类
84.409,辣椒类
80.204,辣椒类
54.127,辣椒类
83.42800000000003,辣椒类
46.04399999999999,辣椒类
60.70699999999999,辣椒类
66.53899999999999,辣椒类
96.27699999999996,辣椒类
90.84199999999997,辣椒类
66.122,辣椒类
60.58200000000001,辣椒类
69.75500000000001,辣椒类
54.07500000000001,辣椒类
72.58999999999999,辣椒类
102.35799999999995,辣椒类
81.90399999999998,辣椒类
52.888999999999996,辣椒类
71.127,辣椒类
62.03599999999999,辣椒类
57.407,辣椒类
53.281000000000006,辣椒类
95.029,辣椒类
77.90299999999998,辣椒类
96.70100000000001,辣椒类
80.28300000000002,辣椒类
72.95700000000002,辣椒类
84.51899999999999,辣椒类
94.46100000000007,辣椒类
129.31499999999997,辣椒类
105.56600000000003,辣椒类
72.92499999999997,辣椒类
87.67100000000002,辣椒类
82.278,辣椒类
48.68,辣椒类
74.387,辣椒类
94.55399999999997,辣椒类
89.28299999999996,辣椒类
64.16,辣椒类
69.72100000000002,辣椒类
54.920000000000016,辣椒类
80.48,辣椒类
71.349,辣椒类
96.131,辣椒类
107.73200000000001,辣椒类
38.663999999999994,辣椒类
38.127,辣椒类
28.799000000000003,辣椒类
36.973,辣椒类
133.106,辣椒类
113.88099999999999,辣椒类
69.30499999999999,辣椒类
76.22,辣椒类
76.95000000000002,辣椒类
59.011,辣椒类
69.72,辣椒类
84.37600000000003,辣椒类
85.74600000000002,辣椒类
62.949999999999996,辣椒类
53.306,辣椒类
51.324,辣椒类
59.83100000000001,辣椒类
69.83300000000001,辣椒类
86.54999999999998,辣椒类
63.739,辣椒类
94.82800000000003,辣椒类
61.327999999999996,辣椒类
64.36599999999999,辣椒类
80.389,辣椒类
96.80400000000004,辣椒类
81.21000000000005,辣椒类
65.84100000000002,辣椒类
57.46400000000002,辣椒类
67.71100000000001,辣椒类
51.193999999999996,辣椒类
32.251999999999995,辣椒类
56.611999999999995,辣椒类
86.21200000000013,辣椒类
86.554,辣椒类
55.773,辣椒类
59.294000000000004,辣椒类
42.635,辣椒类
37.193,辣椒类
58.386000000000024,辣椒类
79.24199999999995,辣椒类
63.75100000000003,辣椒类
41.681000000000026,辣椒类
41.52,辣椒类
40.714000000000006,辣椒类
31.66599999999998,辣椒类
37.85299999999998,辣椒类
45.847000000000016,辣椒类
40.38500000000002,辣椒类
35.072,辣椒类
32.07200000000001,辣椒类
31.822999999999997,辣椒类
39.18800000000001,辣椒类
31.927000000000003,辣椒类
55.56799999999996,辣椒类
62.52099999999998,辣椒类
31.080999999999996,辣椒类
38.35599999999998,辣椒类
43.71800000000002,辣椒类
47.188,辣椒类
69.903,辣椒类
38.87600000000001,辣椒类
41.000999999999976,辣椒类
40.803000000000004,辣椒类
38.97500000000001,辣椒类
40.959,辣椒类
41.651000000000025,辣椒类
37.531000000000006,辣椒类
61.05399999999999,辣椒类
67.52899999999995,辣椒类
29.92300000000001,辣椒类
29.213000000000026,辣椒类
39.656000000000006,辣椒类
49.71199999999998,辣椒类
47.1,辣椒类
79.93999999999996,辣椒类
79.311,辣椒类
46.065,辣椒类
32.467000000000006,辣椒类
35.161,辣椒类
29.21099999999999,辣椒类
33.78900000000001,辣椒类
39.414000000000016,辣椒类
43.418,辣椒类
28.076999999999984,辣椒类
28.267999999999997,辣椒类
21.954,辣椒类
29.259000000000004,辣椒类
25.326000000000008,辣椒类
55.999,辣椒类
58.67000000000001,辣椒类
47.458000000000006,辣椒类
49.72799999999997,辣椒类
51.119,辣椒类
39.87399999999999,辣椒类
42.7,辣椒类
73.12400000000001,辣椒类
85.669,辣椒类
57.65899999999998,辣椒类
49.01399999999999,辣椒类
57.84100000000001,辣椒类
52.446000000000005,辣椒类
60.497,辣椒类
73.23499999999996,辣椒类
63.42100000000001,辣椒类
50.507000000000005,辣椒类
49.96600000000001,辣椒类
88.65599999999998,辣椒类
130.268,辣椒类
91.71900000000001,辣椒类
128.40499999999997,辣椒类
55.956999999999994,辣椒类
66.762,辣椒类
98.28999999999999,辣椒类
108.89100000000002,辣椒类
116.80999999999999,辣椒类
120.741,辣椒类
141.664,辣椒类
142.906,辣椒类
154.11299999999997,辣椒类
122.284,辣椒类
159.98699999999994,辣椒类
152.64400000000003,辣椒类
169.69199999999995,辣椒类
183.48899999999998,辣椒类
211.184,辣椒类
138.49499999999998,辣椒类
161.63099999999997,辣椒类
168.921,辣椒类
159.50699999999998,辣椒类
166.473,辣椒类
223.384,辣椒类
188.23399999999995,辣椒类
120.99900000000004,辣椒类
183.73800000000003,辣椒类
146.13099999999997,辣椒类
223.117,辣椒类
334.78100000000006,辣椒类
209.291,辣椒类
219.05500000000004,辣椒类
104.65299999999998,辣椒类
111.097,辣椒类
73.18400000000001,辣椒类
110.12999999999998,辣椒类
129.03,辣椒类
154.266,辣椒类
251.60899999999995,辣椒类
116.07600000000001,辣椒类
114.18800000000003,辣椒类
61.62100000000001,辣椒类
100.92199999999998,辣椒类
103.825,辣椒类
176.628,辣椒类
185.40199999999996,辣椒类
117.607,辣椒类
93.76899999999998,辣椒类
69.663,辣椒类
90.43500000000002,辣椒类
179.33999999999992,辣椒类
146.7769999999999,辣椒类
83.984,辣椒类
203.09800000000004,辣椒类
178.90899999999996,辣椒类
111.66200000000002,辣椒类
155.23300000000003,辣椒类
96.132,辣椒类
105.947,辣椒类
398.3959999999998,辣椒类
155.908,辣椒类
138.434,辣椒类
73.345,辣椒类
125.16000000000001,辣椒类
117.38599999999998,辣椒类
114.668,辣椒类
136.10099999999997,辣椒类
166.48499999999996,辣椒类
203.14499999999995,辣椒类
83.714,辣椒类
101.96300000000002,辣椒类
129.249,辣椒类
158.36199999999997,辣椒类
135.24499999999998,辣椒类
108.16900000000001,辣椒类
77.12200000000001,辣椒类
75.307,辣椒类
88.30300000000001,辣椒类
130.22899999999998,辣椒类
204.119,辣椒类
188.27399999999992,辣椒类
104.64699999999999,辣椒类
93.88400000000003,辣椒类
105.80699999999999,辣椒类
104.35599999999998,辣椒类
212.65399999999997,辣椒类
436.06099999999986,辣椒类
197.334,辣椒类
352.4219999999999,辣椒类
82.219,辣椒类
98.441,辣椒类
105.61200000000001,辣椒类
103.304,辣椒类
89.27599999999997,辣椒类
17.031,辣椒类
13.451,辣椒类
6.066,辣椒类
53.404,辣椒类
97.96300000000002,辣椒类
82.55,辣椒类
131.27300000000002,辣椒类
99.447,辣椒类
161.982,辣椒类
171.69499999999996,辣椒类
95.82499999999999,辣椒类
103.87200000000003,辣椒类
96.198,辣椒类
151.972,辣椒类
147.869,辣椒类
153.75699999999995,辣椒类
123.46900000000001,辣椒类
97.84500000000003,辣椒类
88.82000000000001,辣椒类
137.99800000000002,辣椒类
93.949,辣椒类
91.64900000000002,辣椒类
117.56400000000002,辣椒类
166.418,辣椒类
114.69100000000002,辣椒类
121.71599999999998,辣椒类
99.95299999999999,辣椒类
129.85299999999995,辣椒类
118.87699999999997,辣椒类
198.24799999999993,辣椒类
174.42600000000002,辣椒类
154.45099999999996,辣椒类
128.13399999999993,辣椒类
123.44699999999997,辣椒类
108.64299999999996,辣椒类
106.77399999999993,辣椒类
112.31,辣椒类
124.98299999999998,辣椒类
89.47399999999998,辣椒类
119.60200000000002,辣椒类
126.12000000000002,辣椒类
113.14999999999996,辣椒类
137.769,辣椒类
197.21700000000007,辣椒类
154.04400000000004,辣椒类
121.08100000000002,辣椒类
117.13700000000004,辣椒类
218.26699999999994,辣椒类
350.275,辣椒类
604.2310000000006,辣椒类
91.232,辣椒类
124.14000000000003,辣椒类
181.95099999999988,辣椒类
140.69800000000006,辣椒类
226.705,辣椒类
284.4920000000001,辣椒类
246.3429999999999,辣椒类
194.12099999999995,辣椒类
153.83199999999997,辣椒类
157.93399999999994,辣椒类
136.90900000000002,辣椒类
142.66300000000004,辣椒类
187.65399999999997,辣椒类
232.87099999999992,辣椒类
140.199,辣椒类
91.36299999999999,辣椒类
99.93700000000001,辣椒类
93.97499999999998,辣椒类
138.12999999999997,辣椒类
125.46799999999999,辣椒类
164.89999999999995,辣椒类
158.80600000000004,辣椒类
107.05600000000001,辣椒类
108.672,辣椒类
105.64700000000005,辣椒类
105.95000000000002,辣椒类
136.319,辣椒类
181.09499999999989,辣椒类
162.066,辣椒类
61.626999999999995,辣椒类
101.22100000000002,辣椒类
82.29299999999999,辣椒类
104.04800000000002,辣椒类
134.18299999999994,辣椒类
170.6049999999999,辣椒类
149.7380000000001,辣椒类
88.88399999999996,辣椒类
96.70599999999999,辣椒类
105.90599999999996,辣椒类
114.103,辣椒类
128.81799999999998,辣椒类
142.301,辣椒类
132.344,辣椒类
96.60900000000001,辣椒类
100.43699999999995,辣椒类
105.09199999999998,辣椒类
105.85600000000002,辣椒类
150.26000000000002,辣椒类
179.657,辣椒类
157.36100000000002,辣椒类
93.967,辣椒类
104.06700000000001,辣椒类
105.56100000000002,辣椒类
102.21300000000002,辣椒类
158.28000000000006,辣椒类
186.57999999999998,辣椒类
173.33899999999997,辣椒类
119.28600000000002,辣椒类
114.7,辣椒类
125.08699999999997,辣椒类
108.06700000000002,辣椒类
153.26199999999997,辣椒类
187.221,辣椒类
179.45800000000008,辣椒类
105.21100000000003,辣椒类
92.39399999999996,辣椒类
101.23700000000002,辣椒类
86.212,辣椒类
138.20400000000004,辣椒类
154.887,辣椒类
165.35099999999994,辣椒类
114.41000000000001,辣椒类
121.55199999999999,辣椒类
139.304,辣椒类
109.47300000000003,辣椒类
97.645,辣椒类
137.92,辣椒类
136.063,辣椒类
73.788,辣椒类
85.56299999999999,辣椒类
84.98899999999999,辣椒类
76.901,辣椒类
89.82199999999999,辣椒类
138.98499999999996,辣椒类
133.274,辣椒类
68.45599999999999,辣椒类
78.486,辣椒类
76.651,辣椒类
70.38400000000001,辣椒类
125.53299999999999,辣椒类
185.58899999999997,辣椒类
154.22199999999998,辣椒类
73.39499999999995,辣椒类
70.192,辣椒类
47.263,辣椒类
66.698,辣椒类
84.33799999999998,辣椒类
161.48200000000003,辣椒类
117.50099999999999,辣椒类
138.85699999999994,辣椒类
103.64299999999999,辣椒类
95.795,辣椒类
76.54200000000002,辣椒类
66.97699999999998,辣椒类
94.50499999999997,辣椒类
134.83300000000006,辣椒类
85.984,辣椒类
81.72100000000002,辣椒类
99.29,辣椒类
75.74199999999999,辣椒类
88.881,辣椒类
135.70299999999995,辣椒类
110.866,辣椒类
78.68700000000001,辣椒类
80.294,辣椒类
67.71699999999997,辣椒类
53.892,辣椒类
71.713,辣椒类
92.26199999999999,辣椒类
117.48499999999999,辣椒类
90.84800000000001,辣椒类
69.36099999999999,辣椒类
62.95600000000003,辣椒类
76.11799999999994,辣椒类
90.25999999999993,辣椒类
127.65800000000003,辣椒类
131.51800000000006,辣椒类
61.99499999999999,辣椒类
59.897000000000006,辣椒类
61.96,辣椒类
67.85399999999998,辣椒类
72.84700000000004,辣椒类
123.664,辣椒类
123.69799999999998,辣椒类
74.89599999999997,辣椒类
84.74500000000003,辣椒类
66.12099999999998,辣椒类
76.36300000000001,辣椒类
74.296,辣椒类
146.96800000000002,辣椒类
119.69000000000001,辣椒类
67.12,辣椒类
84.89099999999998,辣椒类
82.127,辣椒类
63.62399999999998,辣椒类
86.15900000000002,辣椒类
169.19300000000004,辣椒类
149.877,辣椒类
77.049,辣椒类
66.66599999999998,辣椒类
91.36500000000001,辣椒类
114.28799999999998,辣椒类
88.34900000000002,辣椒类
94.187,辣椒类
69.658,辣椒类
72.18500000000002,辣椒类
67.12,辣椒类
68.53399999999999,辣椒类
89.11299999999999,辣椒类
82.286,辣椒类
35.36499999999998,食用菌
48.51000000000002,食用菌
42.44199999999997,食用菌
47.261999999999986,食用菌
73.21300000000002,食用菌
40.57799999999998,食用菌
52.559999999999995,食用菌
43.96800000000002,食用菌
37.836999999999996,食用菌
41.42900000000001,食用菌
52.23799999999998,食用菌
55.96,食用菌
42.11299999999997,食用菌
44.835999999999984,食用菌
42.19600000000001,食用菌
53.25899999999999,食用菌
51.90800000000004,食用菌
71.69200000000001,食用菌
79.82100000000004,食用菌
52.617,食用菌
45.90500000000002,食用菌
66.67799999999998,食用菌
56.759000000000015,食用菌
49.201,食用菌
67.01300000000003,食用菌
71.29499999999999,食用菌
52.777000000000015,食用菌
47.72799999999999,食用菌
54.315000000000005,食用菌
50.774000000000015,食用菌
45.58700000000002,食用菌
53.797,食用菌
54.961000000000006,食用菌
48.575,食用菌
45.300999999999995,食用菌
62.84000000000003,食用菌
48.61099999999998,食用菌
68.17699999999999,食用菌
92.14399999999996,食用菌
73.07300000000001,食用菌
36.09400000000001,食用菌
40.017,食用菌
34.19500000000001,食用菌
35.65,食用菌
53.795,食用菌
58.01500000000003,食用菌
55.093000000000025,食用菌
47.418,食用菌
45.71600000000003,食用菌
50.126,食用菌
54.411,食用菌
50.00000000000003,食用菌
49.89500000000001,食用菌
55.226,食用菌
39.576,食用菌
54.488000000000014,食用菌
42.81100000000004,食用菌
50.458,食用菌
55.65900000000001,食用菌
62.431000000000004,食用菌
73.195,食用菌
44.776,食用菌
47.282,食用菌
51.01100000000002,食用菌
48.163000000000004,食用菌
54.43000000000001,食用菌
62.59400000000005,食用菌
78.47200000000002,食用菌
41.804,食用菌
32.388999999999996,食用菌
33.449999999999996,食用菌
35.789,食用菌
48.46700000000002,食用菌
73.173,食用菌
74.83400000000006,食用菌
31.14700000000002,食用菌
41.578,食用菌
35.41300000000001,食用菌
39.258999999999986,食用菌
38.541000000000004,食用菌
60.519999999999996,食用菌
50.42000000000001,食用菌
63.52900000000002,食用菌
49.05800000000002,食用菌
56.26500000000002,食用菌
61.011000000000024,食用菌
64.509,食用菌
94.49500000000002,食用菌
72.52199999999999,食用菌
46.913000000000004,食用菌
45.484999999999985,食用菌
110.35799999999999,食用菌
103.92900000000002,食用菌
89.31599999999999,食用菌
60.05200000000001,食用菌
122.50100000000005,食用菌
126.518,食用菌
124.05899999999997,食用菌
80.42100000000005,食用菌
328.488,食用菌
57.25800000000002,食用菌
75.63000000000001,食用菌
163.66400000000002,食用菌
102.38499999999999,食用菌
48.02100000000001,食用菌
73.831,食用菌
72.91,食用菌
69.805,食用菌
115.55700000000002,食用菌
113.125,食用菌
58.338,食用菌
45.419,食用菌
56.114000000000004,食用菌
94.68800000000002,食用菌
114.30600000000004,食用菌
115.39000000000003,食用菌
104.16,食用菌
62.363,食用菌
56.507999999999996,食用菌
75.21099999999997,食用菌
81.05099999999999,食用菌
74.22999999999999,食用菌
135.2840000000001,食用菌
127.96700000000007,食用菌
78.321,食用菌
64.34100000000001,食用菌
195.34,食用菌
129.089,食用菌
80.15299999999996,食用菌
122.89600000000006,食用菌
124.49199999999998,食用菌
63.21999999999998,食用菌
64.17999999999999,食用菌
64.52200000000002,食用菌
68.656,食用菌
67.67599999999999,食用菌
92.793,食用菌
73.10799999999999,食用菌
54.36300000000001,食用菌
131.97899999999998,食用菌
99.089,食用菌
90.297,食用菌
70.888,食用菌
169.382,食用菌
160.15400000000005,食用菌
195.78799999999995,食用菌
117.66099999999999,食用菌
95.58100000000002,食用菌
110.27599999999998,食用菌
112.979,食用菌
187.13300000000007,食用菌
168.21800000000005,食用菌
100.48600000000002,食用菌
99.47699999999998,食用菌
185.141,食用菌
97.39500000000001,食用菌
110.87499999999997,食用菌
155.11500000000004,食用菌
234.20499999999998,食用菌
91.33300000000003,食用菌
89.02799999999999,食用菌
80.164,食用菌
89.363,食用菌
94.153,食用菌
174.11899999999997,食用菌
197.61499999999998,食用菌
83.08900000000001,食用菌
99.76400000000004,食用菌
74.212,食用菌
94.65199999999999,食用菌
86.26,食用菌
154.68100000000004,食用菌
141.97199999999998,食用菌
84.04500000000002,食用菌
75.88600000000002,食用菌
67.60399999999998,食用菌
75.62599999999999,食用菌
148.94300000000004,食用菌
135.65800000000007,食用菌
118.12900000000008,食用菌
69.81900000000002,食用菌
79.64700000000002,食用菌
66.63099999999997,食用菌
120.94500000000001,食用菌
136.33800000000002,食用菌
115.29600000000002,食用菌
103.87100000000001,食用菌
95.499,食用菌
83.70500000000003,食用菌
81.462,食用菌
96.00200000000001,食用菌
90.41499999999999,食用菌
129.83299999999997,食用菌
137.98600000000005,食用菌
81.67000000000002,食用菌
73.283,食用菌
75.963,食用菌
101.38300000000002,食用菌
150.01500000000004,食用菌
141.49200000000008,食用菌
72.532,食用菌
74.43099999999998,食用菌
90.131,食用菌
63.013,食用菌
88.796,食用菌
117.52099999999999,食用菌
127.934,食用菌
79.11600000000001,食用菌
101.362,食用菌
108.75599999999994,食用菌
80.92700000000002,食用菌
69.32400000000001,食用菌
94.90399999999995,食用菌
104.05400000000002,食用菌
69.564,食用菌
88.048,食用菌
91.56400000000002,食用菌
111.06899999999999,食用菌
95.22200000000001,食用菌
119.69599999999998,食用菌
147.812,食用菌
240.20499999999993,食用菌
326.9929999999998,食用菌
511.13600000000025,食用菌
74.51900000000003,食用菌
164.58600000000007,食用菌
210.74499999999995,食用菌
174.61000000000004,食用菌
144.7930000000001,食用菌
130.17400000000006,食用菌
92.327,食用菌
88.79400000000003,食用菌
79.403,食用菌
66.554,食用菌
77.586,食用菌
88.23300000000002,食用菌
110.557,食用菌
159.09500000000003,食用菌
116.814,食用菌
111.76399999999998,食用菌
79.404,食用菌
62.04400000000001,食用菌
71.02700000000002,食用菌
72.465,食用菌
82.58499999999998,食用菌
151.214,食用菌
125.42800000000001,食用菌
78.721,食用菌
143.511,食用菌
91.99399999999999,食用菌
75.477,食用菌
84.232,食用菌
101.86500000000001,食用菌
75.94999999999999,食用菌
40.423,食用菌
44.843999999999994,食用菌
44.028999999999996,食用菌
65.501,食用菌
69.14099999999999,食用菌
77.235,食用菌
94.838,食用菌
50.802,食用菌
48.17400000000001,食用菌
35.583,食用菌
46.89,食用菌
83.562,食用菌
69.658,食用菌
55.67299999999999,食用菌
47.327,食用菌
32.144999999999996,食用菌
45.089,食用菌
48.97799999999999,食用菌
72.57400000000001,食用菌
75.73899999999999,食用菌
61.709000000000024,食用菌
68.049,食用菌
11.671000000000001,食用菌
47.80499999999999,食用菌
35.491,食用菌
31.400999999999993,食用菌
60.287,食用菌
52.28999999999999,食用菌
43.328,食用菌
40.041,食用菌
41.387,食用菌
40.14999999999999,食用菌
47.16199999999999,食用菌
70.81699999999998,食用菌
56.60700000000002,食用菌
36.293000000000006,食用菌
37.651,食用菌
31.173000000000002,食用菌
40.04,食用菌
49.108999999999995,食用菌
78.60000000000002,食用菌
37.69200000000001,食用菌
37.392,食用菌
26.08,食用菌
33.608999999999995,食用菌
32.548,食用菌
34.271,食用菌
50.81000000000001,食用菌
47.434999999999995,食用菌
54.995000000000005,食用菌
42.642999999999994,食用菌
60.989,食用菌
30.191999999999997,食用菌
33.543,食用菌
33.331,食用菌
44.849000000000004,食用菌
26.426999999999996,食用菌
29.889000000000003,食用菌
31.020000000000003,食用菌
29.53700000000001,食用菌
29.277999999999995,食用菌
49.932,食用菌
51.10300000000001,食用菌
25.732999999999993,食用菌
29.44999999999999,食用菌
28.79799999999999,食用菌
35.446999999999996,食用菌
43.516000000000005,食用菌
45.209,食用菌
62.38399999999999,食用菌
29.62700000000002,食用菌
35.047,食用菌
31.969,食用菌
19.574,食用菌
28.172,食用菌
35.882000000000005,食用菌
33.491999999999976,食用菌
34.11399999999999,食用菌
33.668000000000006,食用菌
43.527999999999984,食用菌
48.36499999999999,食用菌
47.04800000000001,食用菌
42.31999999999999,食用菌
32.745000000000005,食用菌
27.872000000000007,食用菌
28.107999999999997,食用菌
31.399,食用菌
29.393000000000008,食用菌
25.57900000000001,食用菌
61.00899999999997,食用菌
74.60199999999996,食用菌
56.04900000000001,食用菌
31.345999999999997,食用菌
29.826000000000008,食用菌
22.835,食用菌
29.867,食用菌
39.48400000000001,食用菌
38.577999999999996,食用菌
24.22399999999999,食用菌
29.298999999999992,食用菌
32.793000000000006,食用菌
31.747,食用菌
32.537,食用菌
47.40200000000003,食用菌
49.139999999999986,食用菌
33.15299999999999,食用菌
26.399000000000004,食用菌
41.537,食用菌
32.65,食用菌
34.247,食用菌
66.84899999999999,食用菌
44.46600000000001,食用菌
40.49100000000001,食用菌
36.36499999999999,食用菌
26.099,食用菌
34.071000000000005,食用菌
26.495999999999995,食用菌
41.077,食用菌
38.382,食用菌
24.080000000000002,食用菌
18.589999999999996,食用菌
43.51200000000001,食用菌
29.008,食用菌
47.644000000000005,食用菌
46.114999999999995,食用菌
43.16600000000001,食用菌
40.629000000000005,食用菌
27.025,食用菌
35.828,食用菌
31.031000000000002,食用菌
28.610000000000003,食用菌
35.03800000000001,食用菌
36.53199999999999,食用菌
30.860999999999994,食用菌
29.007999999999992,食用菌
35.80499999999999,食用菌
26.27999999999999,食用菌
28.865,食用菌
44.567,食用菌
42.984000000000016,食用菌
57.647999999999996,食用菌
42.28399999999999,食用菌
50.028,食用菌
58.354999999999976,食用菌
51.397000000000006,食用菌
53.974000000000004,食用菌
57.351,食用菌
41.98699999999999,食用菌
39.22999999999999,食用菌
44.244000000000014,食用菌
52.21099999999999,食用菌
57.871,食用菌
74.36300000000001,食用菌
61.54499999999999,食用菌
41.091,食用菌
57.87899999999999,食用菌
38.63600000000001,食用菌
35.688,食用菌
42.358,食用菌
70.57499999999999,食用菌
60.82200000000004,食用菌
40.53,食用菌
43.365,食用菌
34.17700000000001,食用菌
49.747000000000014,食用菌
61.288,食用菌
61.493,食用菌
65.999,食用菌
47.988999999999976,食用菌
42.531,食用菌
61.882999999999996,食用菌
40.494,食用菌
46.245999999999995,食用菌
78.639,食用菌
74.85700000000003,食用菌
37.744,食用菌
44.438,食用菌
42.227,食用菌
41.432,食用菌
35.58200000000001,食用菌
62.393999999999984,食用菌
57.27800000000001,食用菌
31.415,食用菌
35.185,食用菌
35.28199999999999,食用菌
38.913000000000004,食用菌
33.651,食用菌
41.64500000000001,食用菌
112.91700000000003,食用菌
92.06700000000005,食用菌
80.69700000000003,食用菌
36.94800000000001,食用菌
33.30799999999999,食用菌
40.36500000000001,食用菌
38.452,食用菌
27.192,食用菌
12.762,食用菌
21.671,食用菌
15.119,食用菌
22.234,食用菌
43.63799999999999,食用菌
38.087999999999994,食用菌
43.269999999999996,食用菌
38.497,食用菌
33.255,食用菌
55.72299999999997,食用菌
45.794,食用菌
49.062,食用菌
33.34,食用菌
77.62100000000001,食用菌
26.96,食用菌
